Form,Section,Variable,Question,Answer Options,Definition,Completion Guideline
resultado,EVALUACIÓN ARTICULAR,joint_vas,EVA de salud global: informada por el paciente (0 = Muy bien; 100 = Muy mal),,,
resultado,EVALUACIÓN ARTICULAR,joint_stiff,Rigidez NRS: informada por el paciente (0–10),"0, 0 — Sin rigidez | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 - Peor rigidez",,
resultado,EVALUACIÓN ARTICULAR,joint_nrs,ESR (mm/h): si se utiliza la variante DAS28-ESR,,,
resultado,EVALUACIÓN ARTICULAR,joint_calc_das28,Puntuación DAS28,"if([joint_tjt]='1',0.56*sqrt(if([joint_tjt_calc28]=99,0,[joint_tjt_calc28]))+0.28*sqrt(if([joint_sjt_calc28]=99,0,[joint_sjt_calc28]))+0.36*log(if([joint_crp]='',0,[joint_crp])+1)+0.014*[joint_vas]+0.96,'')",,
resultado,EVALUACIÓN ARTICULAR,joint_calc_chikdas,Puntuación CHIK-DAS,"if([joint_tjt]='1',50+((-1.54+0.080*[joint_stiff]+0.119*if([joint_tjt_ankle]=99,0,[joint_tjt_ankle])+0.310*[joint_calc_das28])/0.0628),'')",,
resultado,DESENLACE,outco_date,Fecha del resultado,,Se refiere a la fecha del resultado.,Escriba la fecha del resultado en el formato DD/MM/AAAA.
resultado,DESENLACE,outco_outcome,Resultado,"1, Dado de alta con vida | 2, Todavía hospitalizado | 3, Traslado a otro centro | 4, Fallecido | 5, Cuidados paliativos | 6, Dado de alta contra el consejo médico | 7, Vivo, no ingresado",Se refiere al resultado.,Seleccione el resultado que sea cierto en la fecha del resultado. Los cuidados paliativos incluyen el alta paliativa.
resultado,DESENLACE,outco_selfcare,Capacidad para el autocuidado al alta frente a la capacidad antes de la enfermedad,"1, Igual que antes de la enfermedad | 2, Peor | 3, Mejor | 99, Desconocido",Se refiere a la capacidad para realizar las actividades básicas de cuidado personal y las actividades instrumentales de la vida diaria en el momento del alta en comparación con antes del inicio de la enfermedad.,Seleccione la opción más adecuada que represente la capacidad para realizar las actividades básicas de cuidado personal y las actividades instrumentales de la vida diaria en el momento del alta en comparación con antes del inicio de la enfermedad.
resultado,DESENLACE,outco_oxyth,Oxigenoterapia tras el alta,"1, Sí | 0, No | 99, Desconocido",Se refiere a la necesidad del paciente de recibir oxigenoterapia después del alta del centro hospitalario.,Indique «Sí» si el paciente necesita oxigenoterapia después del alta del centro hospitalario.
resultado,DESENLACE,outco_carerel,Necesidades de atención médica continuada relacionadas con este ingreso por el patógeno de interés,"1, Sí | 0, No | 99, Desconocido",Se refiere a la necesidad de atención médica continua relacionada con esta admisión por el patógeno de interés.,Indique «Sí» si el paciente necesita atención médica continua relacionada con este ingreso por el patógeno de interés.
resultado,DESENLACE,outco_carenonrel,Necesidades de atención médica continuada NO relacionadas con el episodio del patógeno,"1, Sí | 0, No | 99, Desconocido",Se refiere a la necesidad de atención médica continua no relacionada con esta admisión por el patógeno de interés.,Indique «Sí» si el paciente necesita atención médica continua no relacionada con este ingreso por el patógeno de interés.
resultado,DESENLACE,outco_carefordif,"En condiciones médicas aptas para el alta (patógeno resuelto), pero permanece en el hospital por otros motivos (por ejemplo, a la espera de otra atención, residente en un centro de atención médica a largo plazo o en un centro de salud mental)","1, Sí | 0, No | 99, Desconocido","Se refiere a que el paciente está en condiciones médicas adecuadas para el alta (la infección por el patógeno se ha resuelto), pero permanece en el hospital por otras razones (por ejemplo, en espera de otra atención, residente en un centro de atención médica a largo plazo o en un centro de salud mental).","Indique «Sí» si el paciente está en condiciones médicas para ser dado de alta (la infección por el patógeno se ha resuelto), pero permanece en el hospital por otros motivos (por ejemplo, a la espera de otra atención, residente en un centro de atención médica a largo plazo o en un centro de salud mental)."
resultado,DESENLACE,outco_transfersite,Si se ha trasladado a otro centro: ¿el centro de traslado es un centro del estudio?,"1, Sí | 0, No | 99, Desconocido",Se refiere a si el centro de traslado es un centro de estudio.,Indique «Sí» si el centro de traslado es un centro de estudio.
resultado,DESENLACE,outco_transfersite_pin,¿Cuál es el número de identificación del participante en el nuevo centro?,"1, Sí | 0, No | 99, Desconocido",Se refiere al número de identificación del participante en el centro de traslado.,Indique el número de identificación del participante en el centro de traslado.
resultado,DESENLACE,outco_ceiling,¿Se estableció un nivel máximo de asistencia médica («límite de la asistencia») para el paciente durante su ingreso?,"1, Sí | 0, No | 99, Desconocido",Se refiere al nivel máximo de asistencia médica establecido para el paciente durante la admisión actual.,Indique «Sí» si se ha establecido un nivel máximo de asistencia médica para este paciente durante la hospitalización actual. 
resultado,DESENLACE,outco_ceiling_descri,"Describa en qué consistía (por ejemplo, no se le administró ventilación invasiva, no se le ingresó en la UCI o no se le practicó la RCP).",,Se refiere al nivel máximo de asistencia médica establecido para el paciente durante la hospitalización actual.,"Si «Sí», describa el nivel máximo de asistencia médica establecido para este paciente durante el ingreso actual."
embarazo,DETALLES DEL EMBARAZO,preg_form,"Complete este formulario solo para pacientes embarazadas, pacientes en posparto (≤28 días después del parto) o recién nacidos cuyas madres no están incluidas en el estudio.",,Fecha del calendario (DD–MM–AAAA) en la que se completó el CRF.,
embarazo,DETALLES DEL EMBARAZO,preg_date,Fecha de finalización del formulario,,,
embarazo,DETALLES DEL EMBARAZO,pregdet_medirep,¿Reproducción médicamente asistida?,"1, sí | 0, No | 99, Desconocido",Esto se refiere a los procedimientos médicos utilizados principalmente para tratar la infertilidad.,
embarazo,DETALLES DEL EMBARAZO,pregdet_edd,Fecha estimada de entrega (EDD),,"Se refiere a la fecha prevista en la que una mujer embarazada dará a luz. Si no está disponible, proporcione LMP a continuación si es posible",
embarazo,DETALLES DEL EMBARAZO,pregdet_lmp,Fecha del último período menstrual (FUM),,Esto se refiere a la fecha del primer día del ciclo menstrual más reciente.,
embarazo,DETALLES DEL EMBARAZO,pregdet_parity,Paridad,,"Esto se refiere al número de embarazos que han progresado hasta una edad gestacional viable (generalmente ≥20 semanas), independientemente de si el bebé nació vivo o muerto. Los nacimientos múltiples (por ejemplo, gemelos) de un solo embarazo se cuentan como un evento de paridad.",
embarazo,DETALLES DEL EMBARAZO,pregdet_gravidity,gravedad,,"Se refiere al número total de veces que una mujer ha quedado embarazada, independientemente del resultado de los embarazos. Esto incluye embarazos actuales, abortos espontáneos, abortos, embarazos ectópicos y muertes fetales.",
embarazo,DETALLES DEL EMBARAZO,pregdet_prevcs,Número de partos quirúrgicos (cesáreas) previos.,,Se refiere al número de partos quirúrgicos previos de uno o más fetos intrauterinos a través de una incisión abdominal (cesárea).,
embarazo,DETALLES DEL EMBARAZO,pregdet_fetnum,Número de embriones/fetos en este embarazo.,,Esto se refiere al número de embriones/fetos en este embarazo.,
embarazo,COMORBILIDADES DEL EMBARAZO,preg_comor,Comorbilidades durante el embarazo actual.,"1, sí | 0, No | 99, Desconocido",Condiciones médicas preexistentes o relacionadas con el embarazo presentes en cualquier momento durante el embarazo actual que puedan afectar la salud materna o fetal.,
embarazo,COMORBILIDADES DEL EMBARAZO,preg_diabetes,Diabetes,"1, sí | 0, No | 99, Desconocido","Trastorno del metabolismo de la glucosa presente durante el embarazo actual, incluida la diabetes mellitus tipo 1 o tipo 2 preexistente o la diabetes diagnosticada por primera vez durante el embarazo (diabetes gestacional).",
embarazo,COMORBILIDADES DEL EMBARAZO,preg_obesity,Obesidad,"1, sí | 0, No | 99, Desconocido",Una condición materna definida por un índice de masa corporal (IMC) antes del embarazo o al principio del embarazo de ≥30 kg/m².,
embarazo,COMORBILIDADES DEL EMBARAZO,preg_hypertension,Hipertensión,"1, sí | 0, No | 99, Desconocido","Presión arterial elevada (≥140/90 mmHg) presente durante el embarazo actual, ya sea preexistente o diagnosticada durante el embarazo",
embarazo,COMORBILIDADES DEL EMBARAZO,preg_sicklecell,Drepanocito,"1, sí | 0, No | 99, Desconocido","Un trastorno de la hemoglobina caracterizado por la presencia de hemoglobina falciforme, incluida la anemia de células falciformes o el rasgo de células falciformes, presente durante el embarazo actual.",
embarazo,COMORBILIDADES DEL EMBARAZO,preg_renal,Enfermedades renales,"1, sí | 0, No | 99, Desconocido","Deterioro agudo o crónico de la función renal presente durante el embarazo actual, incluida enfermedad renal crónica, nefropatía o disfunción renal asociada al embarazo.",
embarazo,COMORBILIDADES DEL EMBARAZO,preg_immsup,Inmunosupresión,"1, sí | 0, No | 99, Desconocido","Un estado de función inmune reducida debido al tratamiento médico presente durante el embarazo actual, como corticosteroides sistémicos, terapias biológicas, quimioterapia o fármacos inmunosupresores postrasplante.",
embarazo,COMORBILIDADES DEL EMBARAZO,preg_immcom,Inmunodeprimido,"1, sí | 0, No | 99, Desconocido","Función inmune deteriorada debido a una condición médica subyacente presente durante el embarazo actual, como infección por VIH, inmunodeficiencia congénita o neoplasia maligna.",
embarazo,COMORBILIDADES DEL EMBARAZO,preg_othcomor,Otro,"1, sí | 0, No | 99, Desconocido",Cualquier otra condición médica materna presente durante el embarazo actual que no esté mencionada anteriormente.,
embarazo,COMORBILIDADES DEL EMBARAZO,preg_othcomor_spec,"Si es otro, especifique",,,
embarazo,COMORBILIDADES DEL EMBARAZO,preg_smoking,Estado de fumar,"1, fumador actual | 2, Exfumadora (dejó de fumar ANTES del embarazo) | 3, Ex fumadora (dejó de fumar DURANTE el embarazo) | 0, nunca fumé",Consumo materno de tabaco,
embarazo,COMORBILIDADES DEL EMBARAZO,preg_substance,Uso de sustancias durante el embarazo,"1, sí | 0, No | 99, Desconocido","Uso de sustancias psicoactivas no recetadas (p. ej., alcohol, cannabis, opioides, estimulantes) en cualquier momento durante el embarazo.",
embarazo,COMPLICACIONES RELACIONADAS CON EL EMBARAZO,pregcomp_mat,¿Complicaciones del embarazo materno?,"1, sí | 0, No | 99, Desconocido",,
embarazo,COMPLICACIONES RELACIONADAS CON EL EMBARAZO,pregcomp_preecl,preeclampsia,"1, sí | 0, No | 99, Desconocido",Hipertensión de nueva aparición (≥140/90 mmHg) después de 20 semanas de gestación con proteinuria o disfunción de órganos terminales,
embarazo,COMPLICACIONES RELACIONADAS CON EL EMBARAZO,pregcomp_preecl_week,Semana gestacional de inicio.,,Semana gestacional completa en la que se diagnosticó o documentó la afección por primera vez.,
embarazo,COMPLICACIONES RELACIONADAS CON EL EMBARAZO,pregcomp_ecl,Eclampsia,"1, sí | 0, No | 99, Desconocido","Aparición de convulsiones generalizadas en una mujer con preeclampsia, no atribuibles a otras causas.",
embarazo,COMPLICACIONES RELACIONADAS CON EL EMBARAZO,pregcomp_ecl_week,Semana gestacional de inicio.,,Semana gestacional completa en la que se diagnosticó o documentó la afección por primera vez.,
embarazo,COMPLICACIONES RELACIONADAS CON EL EMBARAZO,pregcomp_hellp,Síndrome HELLP,"1, sí | 0, No | 99, Desconocido","Variante de preeclampsia grave caracterizada por hemólisis, enzimas hepáticas elevadas y",
embarazo,COMPLICACIONES RELACIONADAS CON EL EMBARAZO,pregcomp_hellp_week,Semana gestacional de inicio.,,Semana gestacional completa en la que se diagnosticó o documentó la afección por primera vez.,
embarazo,COMPLICACIONES RELACIONADAS CON EL EMBARAZO,pregcomp_gdm,diabetes gestacional,"1, sí | 0, No | 99, Desconocido","Intolerancia a la glucosa con inicio o reconocimiento por primera vez durante el embarazo, diagnosticada mediante prueba de glucosa estándar.",
embarazo,COMPLICACIONES RELACIONADAS CON EL EMBARAZO,pregcomp_gdm_week,Semana gestacional de inicio.,,Semana gestacional completa en la que se diagnosticó o documentó la afección por primera vez.,
embarazo,COMPLICACIONES RELACIONADAS CON EL EMBARAZO,pregcomp_pih,Hipertensión inducida por el embarazo,"1, sí | 0, No | 99, Desconocido",Hipertensión de nueva aparición después de las 20 semanas de gestación sin proteinuria ni características sistémicas.,
embarazo,COMPLICACIONES RELACIONADAS CON EL EMBARAZO,pregcomp_pih_week,Semana gestacional de inicio.,,Semana gestacional completa en la que se diagnosticó o documentó la afección por primera vez.,
embarazo,COMPLICACIONES RELACIONADAS CON EL EMBARAZO,pregcomp_utbleed,sangrado uterino,"1, sí | 0, No | 99, Desconocido","Sangrado vaginal que ocurre durante el embarazo, excluyendo el sangrado de implantación normal.",
embarazo,COMPLICACIONES RELACIONADAS CON EL EMBARAZO,pregcomp_utbleed_week,Semana gestacional de inicio.,,Semana gestacional completa en la que se diagnosticó o documentó la afección por primera vez.,
embarazo,COMPLICACIONES RELACIONADAS CON EL EMBARAZO,pregcomp_malaria,Infección de malaria en el embarazo,"1, sí | 0, No | 99, Desconocido",Infección por Plasmodium confirmada por laboratorio durante el embarazo.,
embarazo,COMPLICACIONES RELACIONADAS CON EL EMBARAZO,pregcomp_malaria_week,Semana gestacional de inicio.,,Semana gestacional completa en la que se diagnosticó o documentó la afección por primera vez.,
embarazo,COMPLICACIONES RELACIONADAS CON EL EMBARAZO,pregcomp_oth,Otras complicaciones del embarazo materno,"1, sí | 0, No | 99, Desconocido",Semana gestacional completa en la que se diagnosticó o documentó la afección por primera vez.,
embarazo,COMPLICACIONES RELACIONADAS CON EL EMBARAZO,pregcomp_othspec,Especificar otras complicaciones del embarazo materno.,,,
embarazo,COMPLICACIONES RELACIONADAS CON EL EMBARAZO,pregcomp_placfetab,Placenta/líquido amniótico/anomalías fetales identificadas prenatalmente,"1, sí | 0, No | 99, Desconocido",Anomalías estructurales o funcionales detectadas mediante ecografía o pruebas prenatales.,
